id,name,brewery_type,city,state_province,country,latitude,longitude,has_website,has_phone,name_length,num_words_name
27cfc500-a1ad-4a6a-9224-6f4e2a7a75b9,Arcobräu,brewpub,Moos,Bayern,Germany,48.7454643,12.9610071,1,1,8,1
596ac64f-9586-4b9c-8ca4-9e637be672ef,Arcpoint Brewing Co,micro,Belchertown,Massachusetts,United States,41.5082102,-85.5378194,1,1,19,3
14e4b777-090d-46f9-8cfa-795c1201a191,Ardent Craft Ales,micro,Richmond,Virginia,United States,37.5684425,-77.47201237,1,1,17,3
0b0b64c0-f10c-4252-8243-e5b9255e0b95,"Ardent Spirits, Inc",planning,Collinsville,Illinois,United States,41.5082102,-85.5378194,1,1,19,3
1914fbf9-74d3-4115-909e-fddcb112e227,Argilla Brewing Co @ Pietro's Pizza,brewpub,Newark,Delaware,United States,41.5082102,-85.5378194,1,1,35,6
7a5dc3de-6ec7-4407-94fa-3ea9a5b627aa,Argus Brewery,micro,Chicago,Illinois,United States,41.68854885,-87.61206845,1,1,13,2
9408064a-bc10-4e15-84d0-3ff698036d4f,Argyle Brewing Company,micro,Greenwich,New York,United States,43.08767125,-73.496758,1,1,22,3
264be80a-dc5e-40cf-93f9-cd4914656440,Arizona Craft Brewing,micro,Elgin,Arizona,United States,41.5082102,-85.5378194,0,1,21,3
701f00a8-fa71-4b74-9fb9-cf82c24c5b38,Arizona Wilderness Brewing,brewpub,Gilbert,Arizona,United States,41.5082102,-85.5378194,1,1,26,3
5acdc1a1-5631-4c03-960c-bd076237f124,Arkane Aleworks,micro,Largo,Florida,United States,41.5082102,-85.5378194,1,1,15,2
5f887385-2c6a-4de6-8dec-68fb5c58029d,Arkose Brewery,micro,Palmer,Alaska,United States,61.582157,-149.103408,1,1,14,2
e10fa788-d3d7-4917-bf66-4caf54d5e6bf,Arlington Brewery & Cidery,brewpub,Arlington,Gauteng,South Africa,-26.7909,28.0267,1,1,26,4
4cc17a95-7020-43f2-bc23-b9d9ddd29a10,Arlington Club,micro,Portland,Oregon,United States,45.51786855,-122.6818596,1,1,14,2
6caf8832-1b1d-468a-a01e-87c9f82dcad7,Armada Brewing,micro,New Haven,Connecticut,United States,41.3028906,-72.9029373,1,0,14,2
7e286282-9365-48c2-8bd2-1193bac62449,Armadillo Ale Works,micro,Denton,Texas,United States,33.21286666,-97.12830051,1,1,19,3
d0dc210e-6f0e-4194-8791-dd2fe153843b,Armistice Brewing Company,micro,Richmond,California,United States,37.91966864,-122.348274,1,1,25,3
244d5454-88ea-41c3-b3b7-c4374e8b795c,"Armour Brewing Company, LLC",brewpub,Armour,South Dakota,United States,43.33084265,-98.34450702,1,1,27,4
a19630e3-638c-4ab8-a305-36c4f1cb84f7,Armstrong Brewing Co,micro,South San Francisco,California,United States,50.44703096,-119.1925726,1,1,20,3
93c6a990-ce00-4839-87a5-abc311813ce6,Arnsberger Mühlenbräu,brewpub,Arnsberg,Nordrhein-Westfalen,Germany,51.3983754,8.0605326,1,1,21,2
2f4fd4b1-0018-461a-a75e-cdc71ad9ad19,Arnsteiner,brewpub,Arnstein,Bayern,Germany,49.9771374,9.9736913,1,1,10,1
d95ce7ad-97be-4a46-a9a0-85260f2bef4f,Around the Bend Beer Co.,contract,Oak Park,Illinois,United States,41.90015593,-87.79493034,1,1,24,5
bd2bb8ad-bd4f-4b9e-9ef0-aa6c506edcbf,Arrow,closed,Arrowtown,Otago Region,New Zealand,-44.9387375,168.8326281,1,1,5,1
03411879-9d3e-4e2b-82a5-d5d01935074f,Arrow Lodge Brewing,micro,Covina,California,United States,34.105251,-117.8767215,1,1,19,3
118dd02b-488c-48a7-bfd0-7b49ee168f96,Arrowhead Ales Brewing Company,brewpub,New Lenox,Illinois,United States,41.48205844,-87.95726941,1,1,30,4
647378c3-df63-4da2-a88d-808943dcd4f9,Arrowood Farms,micro,Accord,New York,United States,41.80666144,-74.24891742,1,1,14,2
05549159-6724-478d-a976-4925533a40f2,Art History Brewing,micro,Geneva,Illinois,United States,41.889484227325,-88.312704761043,1,1,19,3
174e828f-10aa-43b9-ba31-3c3f45001288,Artifex Brewing Company,micro,San Clemente,California,United States,33.44918353,-117.6058963,1,1,23,3
1d34d7cf-c2ce-4e07-aec2-930d3299c584,Artisan Owl Brewing Company,planning,Ocean City,New Jersey,United States,41.5082102,-85.5378194,0,1,27,4
e0783ffa-721d-45e2-9715-cbc1023a7d27,Artisan's Brewery & Italian Grill,brewpub,Toms River,New Jersey,United States,39.9625642,-74.1880387,1,1,33,5
8fb6c630-7647-4a16-a55a-fde63c129636,Artisanal Brew Works,micro,Saratoga Springs,New York,United States,41.5082102,-85.5378194,1,1,20,3
1dbe2c5d-41f9-4859-9f94-79fc24e9fa51,Artland Bräu,closed,Nortrup,Niedersachsen,Germany,52.60442,7.88856,1,1,12,2
70540ae8-472c-462b-9d2f-fa0fa341d7ed,Artois (Inbev),large,Leuven,Vlaanderen,Belgium,50.885292,4.700844,1,0,14,2
ed7c9e44-df88-4e3e-8ed2-54af6f4539e5,Arts District Brewing Company,brewpub,Los Angeles,California,United States,34.04505443,-118.2357029,0,0,29,4
6f83ab76-9ebd-4b2c-a290-effaa2dca8b9,Arundel Brewery Ltd,brewpub,Arundel,West Sussex,England,50.839971,-0.534301,1,1,19,3
39b6533a-40a4-4ba1-a41e-dd8f381b7ed7,Arundel Cellars & Brewing Co,brewpub,North East,Pennsylvania,United States,42.2195527,-79.8216539,1,1,28,5
ed6c7254-d6f6-40a1-a330-135a1e3a09ad,Arvon Brewing Co.,micro,Grandville,Michigan,United States,42.909272,-85.7720434,1,1,17,3
41f5672a-79ff-4559-9231-db2ecdcb2385,Asbury Park Brewery,micro,Asbury Park,New Jersey,United States,40.21956661,-74.01229282,1,1,19,3
ce507918-f969-4d44-a218-daca121c4bd0,Ascension Brewing Company,brewpub,Novi,Michigan,United States,42.4783271,-83.4609783,1,1,25,3
911ba23d-87ac-4446-bd08-3bc36e9c18e1,Asgaard,brewpub,Schleswig,Schleswig-Holstein,Germany,54.5144146,9.5618837,1,1,7,1
e337af00-da5a-4bcf-ab5d-d9d9252b8ae8,Asgard Brewing Company,micro,Columbia,Tennessee,United States,35.6174542,-87.03329688,1,1,22,3
64749ace-0bca-4548-83e4-c6465547c60f,Ashby Brewing Company,micro,Ashby,Minnesota,United States,46.09300639,-95.81621756,1,1,21,3
051edb66-62ad-455e-a04a-d6a0e5fa4178,Asher Brewing Co,micro,Boulder,Colorado,United States,41.5082102,-85.5378194,1,1,16,3
b5671147-4dec-4e19-b256-79a2f03b94e9,Asheville Brewing Co,brewpub,Asheville,North Carolina,United States,35.5917763,-82.55530545,1,1,20,3
3638576a-b41f-4ffc-a039-9d2b27df4a47,Ashtown Brewing Co,micro,Longview,Washington,United States,46.13507657,-122.9330459,1,1,18,3
799a4fc7-16fb-40e7-9fd5-4664da3976f3,Ashuelot Brewing Company,closed,Richmond,New Hampshire,United States,42.75946232,-72.23236816,0,0,24,3
e5c53698-deb0-4bb9-ab37-56db1bc09efb,Asia Pacific Breweries Pte Ltd,large,Singapore,Singapore,Singapore,1.3365111315439,103.64778327672,1,1,30,5
be30d928-4a14-45eb-a944-89b01b544080,Aslan Brewing Company,micro,Bellingham,Washington,United States,48.74801531,-122.4754509,1,1,21,3
9c9090eb-a361-47e7-b2e5-06fefe21eef7,Aslan Brewing Seattle,micro,Seattle,Washington,United States,47.652201,-122.354134,1,1,21,3
59bdcaa8-a690-429d-8f85-539eb4e57120,Aslin Beer Company,micro,Herndon,Virginia,United States,41.5082102,-85.5378194,1,1,18,3
793a6866-a01a-4af2-b14c-09e692b9668e,Aslin Beer Company,micro,Washington,District of Columbia,United States,38.914111389586,-77.032262686209,1,1,18,3
5b2501b2-d069-4e5f-8c6b-ef9f6ee408cd,Aspen Brewing Company,micro,Aspen,Colorado,United States,39.22153402,-106.8597747,1,1,21,3
60195a53-786c-4540-ae1d-a3bbca7a41fd,Aspetuck Brew Lab,closed,Bridgeport,Connecticut,United States,41.1544649,-73.2357109,1,1,17,3
eafb7a5f-83c9-427b-b894-8ea1d0751c31,Ass Clown Brewing Co,micro,Cornelius,North Carolina,United States,41.5082102,-85.5378194,1,1,20,4
4cabbfbc-d07c-40b0-b5f5-fa456c22b7a2,Assembly brewing,planning,Portland,Oregon,United States,45.491048,-122.6003912,1,1,16,2
215dc8f1-754b-4dac-a448-255375c5a8d9,Aston Abbey Brewing Co,micro,Aston,Pennsylvania,United States,41.5082102,-85.5378194,1,1,22,4
686e0f81-196a-4e76-9b73-2e3957c7b871,Astoria Brewing Company,micro,Astoria,Oregon,United States,46.18980259,-123.831516,0,1,23,3
d916497e-0b1b-48aa-8add-10a62c0b3e90,Astral Brewing,micro,Houston,Texas,United States,41.5082102,-85.5378194,1,1,14,2
d94c95b9-509c-4d53-86a6-769555e1773e,Astro Lab Brewing,closed,Silver Spring,Maryland,United States,38.9465532,-77.029129,1,1,17,3
e49978bd-c6d2-46c6-a3a4-50964ab4f783,Astronomy Aleworks,planning,Henderson,Nevada,United States,41.5082102,-85.5378194,1,1,18,2
7b552890-643d-4615-a73b-791cff62299b,Asylum Brewing,micro,Anaheim,California,United States,33.84988007,-117.8612062,1,1,14,2
f786b344-af07-4b30-a236-93a93314f9d5,At Ease Brewing,planning,Sacramento,California,United States,38.5815719,-121.4943996,1,1,15,3
